사용일자,호선명,역명,승차총승객수,하차총승객수,등록일자
20200305,1호선,동묘앞,5778,6067,20200308
20200305,1호선,청량리(서울시립대입구),15528,15085,20200308
20200305,1호선,제기동,12629,12887,20200308
20200305,1호선,신설동,11524,11411,20200308
20200305,1호선,동대문,8724,8336,20200308
20200305,1호선,종로5가,17303,17621,20200308
20200305,1호선,종로3가,18404,17177,20200308
20200305,1호선,종각,29046,28264,20200308
20200305,1호선,시청,17939,18402,20200308
20200305,1호선,서울역,30249,28384,20200308
20200304,중앙선,지평,29,17,20200307
20200304,중앙선,용문,984,978,20200307
20200304,중앙선,원덕,176,161,20200307
20200304,중앙선,양평,1632,1593,20200307
20200304,중앙선,오빈,158,170,20200307
20200304,중앙선,아신,340,321,20200307
20200304,중앙선,국수,388,391,20200307
20200304,중앙선,신원,112,113,20200307
20200304,중앙선,양수,1027,1031,20200307
20200304,중앙선,운길산,411,388,20200307
20200304,중앙선,팔당,504,508,20200307
20200304,중앙선,도심,1902,1489,20200307
20200304,중앙선,덕소,4375,4379,20200307
20200304,중앙선,양정,660,563,20200307
20200304,중앙선,도농,7296,6650,20200307
20200304,중앙선,구리,10358,10683,20200307
20200304,중앙선,양원,1017,1012,20200307
20200304,중앙선,망우,5636,5456,20200307
20200304,중앙선,상봉(시외버스터미널),4460,4334,20200307
20200304,중앙선,중랑,4316,4098,20200307
20200304,중앙선,회기,17181,16417,20200307
20200304,장항선,신창(순천향대),480,453,20200307
20200304,장항선,온양온천,1651,1700,20200307
20200304,장항선,배방,472,441,20200307
20200304,장항선,아산,1047,985,20200307
20200304,장항선,쌍용(나사렛대),926,846,20200307
20200304,장항선,봉명,649,631,20200307
20200304,일산선,대화,10237,8036,20200307
20200304,일산선,주엽,5872,6047,20200307
20200304,일산선,정발산,5218,5272,20200307
20200304,일산선,마두,5296,5577,20200307
20200304,일산선,백석,7604,7800,20200307
20200304,일산선,대곡,1263,909,20200307
20200304,일산선,화정,12528,12987,20200307
20200304,일산선,원당,8346,8059,20200307
20200304,일산선,삼송,13324,12938,20200307
20200304,일산선,원흥,6999,6676,20200307
20200304,우이신설선,신설동,1682,1706,20200307
20200304,우이신설선,보문,1114,1189,20200307
20200304,우이신설선,성신여대입구(돈암),2322,2625,20200307
20200304,우이신설선,정릉,3149,3045,20200307
20200304,우이신설선,북한산보국문,4208,4184,20200307
20200304,우이신설선,솔샘,4365,4193,20200307
20200304,우이신설선,삼양사거리,1855,1908,20200307
20200304,우이신설선,삼양,1588,1774,20200307
20200304,우이신설선,화계,2481,2366,20200307
20200304,우이신설선,가오리,3113,3144,20200307
20200304,우이신설선,4.19민주묘지,1966,1930,20200307
20200304,우이신설선,솔밭공원,1736,1728,20200307
20200304,우이신설선,북한산우이,1661,1458,20200307
20200304,안산선,수리산,3292,2605,20200307
20200304,안산선,오이도,6355,6054,20200307
20200304,안산선,정왕,5084,5525,20200307
20200304,안산선,신길온천,1175,1119,20200307
20200304,안산선,안산,9560,8365,20200307
20200304,안산선,초지,3011,2998,20200307
20200304,안산선,고잔,6238,6133,20200307
20200304,안산선,중앙,11428,11981,20200307
20200304,안산선,한대앞,5645,5771,20200307
20200304,안산선,상록수,14052,14134,20200307
20200304,안산선,반월,3378,3126,20200307
20200304,안산선,대야미,3892,3399,20200307
20200304,안산선,산본,12753,13767,20200307
20200304,수인선,인천,583,998,20200307
20200304,수인선,신포,1141,1251,20200307
20200304,수인선,숭의,2902,2690,20200307
20200304,수인선,인하대,3808,3584,20200307
20200304,수인선,송도,1872,1696,20200307
20200304,수인선,연수,3228,3263,20200307
20200304,수인선,원인재,3106,3109,20200307
20200304,수인선,남동인더스파크,2080,2302,20200307
20200304,수인선,호구포,2886,3011,20200307
20200304,수인선,인천논현,4168,4366,20200307
20200304,수인선,소래포구,2847,2593,20200307
20200304,수인선,월곶,1693,1597,20200307
20200304,수인선,달월,71,47,20200307
20200304,분당선,매교,1462,1501,20200307
20200304,분당선,수원시청,7771,8384,20200307
20200304,분당선,매탄권선,2963,2924,20200307
20200304,분당선,망포,9178,8817,20200307
20200304,분당선,영통,5239,5390,20200307
20200304,분당선,청명,2798,2553,20200307
20200304,분당선,상갈,3572,3379,20200307
20200304,분당선,기흥,6553,6213,20200307
20200304,분당선,신갈,2976,2905,20200307
20200304,분당선,구성,3191,3284,20200307
20200304,분당선,죽전,8800,9487,20200307
20200304,분당선,보정,1584,1333,20200307
20200304,분당선,이매,3495,3402,20200307
20200304,분당선,오리,8855,7532,20200307
20200304,분당선,미금,11165,12044,20200307
20200304,분당선,정자,11331,12093,20200307
20200304,분당선,수내,9049,9140,20200307
20200304,분당선,서현,18277,18402,20200307
20200304,분당선,야탑,18603,19562,20200307
20200304,분당선,모란,16436,16737,20200307
20200304,분당선,태평,10742,10567,20200307
20200304,분당선,가천대,4551,5379,20200307
20200304,분당선,선정릉,6251,6773,20200307
20200304,분당선,강남구청,7125,8323,20200307
20200304,분당선,압구정로데오,12152,13771,20200307
20200304,분당선,서울숲,6932,6931,20200307
20200304,분당선,수원,5271,3676,20200307
20200304,분당선,수서,8532,8798,20200307
20200304,분당선,대모산입구,2546,2402,20200307
20200304,분당선,개포동,2324,2483,20200307
20200304,분당선,구룡,984,986,20200307
20200304,분당선,도곡,4553,4677,20200307
20200304,분당선,한티,9332,10020,20200307
20200304,분당선,선릉,10380,16231,20200307
20200304,과천선,범계,19233,18812,20200307
20200304,과천선,평촌,14083,13947,20200307
20200304,과천선,인덕원,18325,19168,20200307
20200304,과천선,정부과천청사,6646,6420,20200307
20200304,과천선,과천,3407,3238,20200307
20200304,과천선,대공원,1017,1092,20200307
20200304,과천선,경마공원,1011,1001,20200307
20200304,과천선,선바위,6725,6005,20200307
20200304,공항철도 1호선,영종,1823,1893,20200307
20200304,공항철도 1호선,인천공항2터미널,2617,2194,20200307
20200304,공항철도 1호선,인천공항1터미널,4898,5009,20200307
20200304,공항철도 1호선,공항화물청사,2286,2507,20200307
20200304,공항철도 1호선,운서,5266,5325,20200307
20200304,공항철도 1호선,청라국제도시,4878,4613,20200307
20200304,공항철도 1호선,검암,6093,5749,20200307
20200304,공항철도 1호선,계양,7304,6788,20200307
20200304,공항철도 1호선,김포공항,5176,3619,20200307
20200304,공항철도 1호선,마곡나루,5605,5189,20200307
20200304,공항철도 1호선,디지털미디어시티,10412,9527,20200307
20200304,공항철도 1호선,홍대입구,5683,6004,20200307
20200304,공항철도 1호선,공덕,1673,2128,20200307
20200304,공항철도 1호선,서울역,4097,3602,20200307
20200304,경춘선,춘천,628,555,20200307
20200304,경춘선,남춘천,1207,1240,20200307
20200304,경춘선,김유정,158,168,20200307
20200304,경춘선,강촌,176,190,20200307
20200304,경춘선,백양리,46,40,20200307
20200304,경춘선,굴봉산,57,57,20200307
20200304,경춘선,가평,884,895,20200307
20200304,경춘선,상천,139,127,20200307
20200304,경춘선,청평,857,854,20200307
20200304,경춘선,대성리,264,238,20200307
20200304,경춘선,마석,2372,2337,20200307
20200304,경춘선,천마산,1064,959,20200307
20200304,경춘선,평내호평,3674,3718,20200307
20200304,경춘선,금곡,1102,1020,20200307
20200304,경춘선,사릉,2544,2501,20200307
20200304,경춘선,퇴계원,2705,2496,20200307
20200304,경춘선,별내,1736,1728,20200307
20200304,경춘선,갈매,2280,1983,20200307
20200304,경춘선,신내,940,985,20200307
20200304,경인선,도화,2803,2519,20200307
20200304,경인선,중동,7272,6985,20200307
20200304,경인선,온수(성공회대입구),4871,4829,20200307
20200304,경인선,도원,2091,2162,20200307
20200304,경인선,간석,4492,4281,20200307
20200304,경인선,부개,6729,6499,20200307
20200304,경인선,소사,7458,7124,20200307
20200304,경인선,구일,4639,4755,20200307
20200304,경인선,인천,2073,1496,20200307
20200304,경인선,동인천,11090,10433,20200307
20200304,경인선,제물포,7398,6965,20200307
20200304,경인선,주안,15367,14204,20200307
20200304,경인선,동암,12473,12379,20200307
20200304,경인선,백운,5579,5456,20200307
20200304,경인선,부평,22188,22849,20200307
20200304,경인선,송내,23911,23743,20200307
20200304,경인선,부천,26733,26667,20200307
20200304,경인선,역곡,21931,21757,20200307
20200304,경인선,오류동,9442,9096,20200307
20200304,경인선,개봉,16488,16911,20200307
20200304,경의선,문산,3499,3436,20200307
20200304,경의선,파주,750,553,20200307
20200304,경의선,월롱,1617,1468,20200307
20200304,경의선,금촌,4500,4468,20200307
20200304,경의선,금릉,3134,3073,20200307
20200304,경의선,운정,4327,4086,20200307
20200304,경의선,야당,3981,3895,20200307
20200304,경의선,탄현,5525,5350,20200307
20200304,경의선,일산,6367,6443,20200307
20200304,경의선,풍산,3829,3590,20200307
20200304,경의선,백마,4997,4774,20200307
20200304,경의선,곡산,389,415,20200307
20200304,경의선,능곡,2676,2445,20200307
20200304,경의선,행신,5537,5457,20200307
20200304,경의선,강매,2248,1845,20200307
20200304,경의선,화전,1040,982,20200307
20200304,경의선,수색,1824,1886,20200307
20200304,경의선,디지털미디어시티,1781,1648,20200307
20200304,경의선,가좌,3838,3423,20200307
20200304,경의선,홍대입구,1097,1237,20200307
20200304,경의선,서강대,1322,1340,20200307
20200304,경의선,공덕,2667,2339,20200307
20200304,경의선,효창공원앞,2229,2528,20200307
20200304,경의선,신촌,540,702,20200307
20200304,경의선,서울역,2924,3897,20200307
20200304,경원선,소요산,1551,1244,20200307
20200304,경원선,동두천,1423,1574,20200307
20200304,경원선,보산,1164,1050,20200307
20200304,경원선,동두천중앙,2293,2241,20200307
20200304,경원선,지행,4594,4488,20200307
20200304,경원선,덕정,4205,4106,20200307
20200304,경원선,덕계,1803,1589,20200307
20200304,경원선,양주,5855,5619,20200307
20200304,경원선,녹양,3614,3489,20200307
20200304,경원선,가능,5055,4871,20200307
20200304,경원선,의정부,13868,14360,20200307
20200304,경원선,회룡,9443,9230,20200307
20200304,경원선,망월사,5392,5557,20200307
20200304,경원선,도봉산,5506,3062,20200307
20200304,경원선,도봉,4604,4421,20200307
20200304,경원선,방학,7212,6928,20200307
20200304,경원선,녹천,3727,3134,20200307
20200304,경원선,월계,4398,4184,20200307
20200304,경원선,광운대,6410,5940,20200307
20200304,경원선,석계,6429,7360,20200307
20200304,경원선,신이문,6902,6387,20200307
20200304,경원선,외대앞,5731,5669,20200307
20200304,경원선,청량리(서울시립대입구),8817,9770,20200307
20200304,경원선,왕십리(성동구청),9822,11302,20200307
20200304,경원선,응봉,1285,1126,20200307
20200304,경원선,옥수,19,19,20200307
20200304,경원선,한남,3331,3140,20200307
20200304,경원선,서빙고,1285,1157,20200307
20200304,경원선,이촌(국립중앙박물관),2526,2029,20200307
20200304,경부선,광명,1941,1690,20200307
20200304,경부선,서동탄,1094,843,20200307
20200304,경부선,당정,4764,4575,20200307
20200304,경부선,천안,2177,2269,20200307
20200304,경부선,두정,2399,2356,20200307
20200304,경부선,직산,375,384,20200307
20200304,경부선,성환,1741,1717,20200307
20200304,경부선,평택,6435,6293,20200307
20200304,경부선,지제,1513,1376,20200307
20200304,경부선,서정리,3516,3454,20200307
20200304,경부선,송탄,2523,2407,20200307
20200304,경부선,진위,1083,933,20200307
20200304,경부선,오산,5814,5912,20200307
20200304,경부선,오산대,1852,1638,20200307
20200304,경부선,세마,1663,1539,20200307
20200304,경부선,병점,8926,8729,20200307
20200304,경부선,세류,2231,2048,20200307
20200304,경부선,독산,14022,14646,20200307
20200304,경부선,수원,21035,22335,20200307
20200304,경부선,화서,5361,5157,20200307
20200304,경부선,성균관대,9730,9542,20200307
20200304,경부선,의왕,6899,6931,20200307
20200304,경부선,군포,6109,6261,20200307
20200304,경부선,금정,20223,20697,20200307
20200304,경부선,명학,7389,7183,20200307
20200304,경부선,안양,15818,15828,20200307
20200304,경부선,관악,5606,5216,20200307
20200304,경부선,석수,8116,7052,20200307
20200304,경부선,금천구청,9040,8884,20200307
20200304,경부선,가산디지털단지,14935,17084,20200307
20200304,경부선,구로,14415,14681,20200307
20200304,경부선,신길,7338,6202,20200307
20200304,경부선,신도림,3143,2985,20200307
20200304,경부선,영등포,27299,28317,20200307
20200304,경부선,대방,10261,10399,20200307
20200304,경부선,노량진,6894,6787,20200307
20200304,경부선,용산,21817,22573,20200307
20200304,경부선,남영,7626,7991,20200307
20200304,경부선,서울역,1879,727,20200307
20200304,경강선,여주,930,961,20200307
20200304,경강선,세종대왕릉,164,154,20200307
20200304,경강선,부발,1007,1026,20200307
20200304,경강선,이천,1472,1563,20200307
20200304,경강선,신둔도예촌,723,683,20200307
20200304,경강선,곤지암,1250,1242,20200307
20200304,경강선,초월,1863,1816,20200307
20200304,경강선,경기광주,4822,4623,20200307
20200304,경강선,삼동,1665,1500,20200307
20200304,경강선,이매,670,582,20200307
20200304,경강선,판교,3002,2955,20200307
20200304,9호선2~3단계,중앙보훈병원,7108,6422,20200307
20200304,9호선2~3단계,둔촌오륜,587,594,20200307
20200304,9호선2~3단계,올림픽공원(한국체대),3460,3311,20200307
20200304,9호선2~3단계,한성백제,1631,1447,20200307
20200304,9호선2~3단계,송파나루,3301,3470,20200307
20200304,9호선2~3단계,석촌,5330,4722,20200307
20200304,9호선2~3단계,석촌고분,4262,4275,20200307
20200304,9호선2~3단계,삼전,4815,4804,20200307
20200304,9호선2~3단계,종합운동장,3179,2990,20200307
20200304,9호선2~3단계,봉은사,11146,11055,20200307
20200304,9호선2~3단계,삼성중앙,4773,5008,20200307
20200304,9호선2~3단계,선정릉,7022,7541,20200307
20200304,9호선2~3단계,언주,7651,7682,20200307
20200304,9호선,신논현,22993,23087,20200307
20200304,9호선,사평,1982,2002,20200307
20200304,9호선,고속터미널,6401,7910,20200307
20200304,9호선,신반포,1800,1808,20200307
20200304,9호선,구반포,1897,1966,20200307
20200304,9호선,동작(현충원),1338,1018,20200307
20200304,9호선,흑석(중앙대입구),5574,5934,20200307
20200304,9호선,노들,3222,2828,20200307
20200304,9호선,노량진,20471,20243,20200307
20200304,9호선,샛강,4077,4297,20200307
20200304,9호선,여의도,17866,17117,20200307
20200304,9호선,국회의사당,13490,13423,20200307
20200304,9호선,당산,13929,13774,20200307
20200304,9호선,선유도,5618,5381,20200307
